row_id,clue_id,surface,definition,answer,definition_wn,answer_wn,split
293135,377425,Pull young girl across river,Pull,WRENCH,pull,wrench,test
293167,377463,"Effigy of Fawkes, endlessly burning?",Effigy,FIGURE,effigy,figure,train
293168,377464,"Location of cathedral, south of river bank",bank,RELY,bank,rely,test
293201,377499,Deficiency in chess player losing first piece (bishop),Deficiency,LACK,deficiency,lack,test
293216,377517,"Satisfies European turning up, in this respect",respect,ESTEEM,respect,esteem,test
293248,377553,How marks may be given out a lot,a lot,OFTEN,a_lot,often,validate
293257,377563,Children matter,Children,ISSUE,children,issue,test
293291,377596,Latin ruler capturing island brings pleasure,pleasure,LIKING,pleasure,liking,test
293368,377684,"Design tool or material for carpenter, mostly",Design,PLAN,design,plan,train
293395,377708,‘The Samurai’ cast is unprofessional,unprofessional,AMATEURISH,unprofessional,amateurish,test
293403,377718,Endless botched instances,Endless,INCESSANT,endless,incessant,train
293439,377751,"Tight and painful, in a way? Said differently",Tight,STINGY,tight,stingy,validate
293469,377784,"Competent, constant company has to quit",Competent,EFFICIENT,competent,efficient,validate
293487,377805,Grim condo urgently blocked,Grim,DOUR,grim,dour,test
293508,377827,Retain fare,Retain,KEEP,retain,keep,train
293510,377828,A series of calls here and there,here and there,AROUND,here_and_there,around,test
293522,377842,Survive first half of journey?,Survive,RIDE OUT,survive,ride_out,test
293532,377854,Unplanned house in a district of Washington,Unplanned,AD HOC,unplanned,ad_hoc,test
293536,377858,Noise made by conductor,Noise,RATTLE,noise,rattle,test
293646,377972,Half out of luck and free to be melodramatic,melodramatic,LURID,melodramatic,lurid,test
293718,378060,Male and one female by back of the depot for demonstration,demonstration,MANIFESTATION,demonstration,manifestation,train
293723,378065,Got reminder about remedial treatment,Got,PROCURED,got,procured,validate
293768,378113,Naughty trouper in dance — nothing unseen!,Naughty,PRURIENT,naughty,prurient,test
293771,378116,Go silent when energy is lost,Go,QUIT,go,quit,validate
293801,378149,"Hit low, mostly, and hard",Hit,BASH,hit,bash,validate
293815,378163,Piazza is level,level,SQUARE,level,square,test
293817,378167,"Impenetrable in appearance, even",Impenetrable,AIRTIGHT,impenetrable,airtight,test
293871,378230,Principled husband in charge with others gathering round,Principled,ETHICAL,principled,ethical,test
293877,378237,Help animal first,Help,ASSIST,help,assist,train
293878,378238,Winning man promises to pay,Winning,VICTORIOUS,winning,victorious,train
293883,378243,"Dignity of elderly relative and daughter beside French street, going the wrong way",Dignity,GRANDEUR,dignity,grandeur,train
293932,378295,Invite king inside since in favour,Invite,ASK FOR,invite,ask_for,validate
293947,378311,"This scam goes wrong, Nick discovered, becoming fractious",fractious,SCHISMATIC,fractious,schismatic,train
293954,378318,Awkward? That’s not right for Parisian,Awkward,GAUCHE,awkward,gauche,validate
293958,378324,Record binder,Record,TAPE,record,tape,test
293978,378348,Supreme lady holding line,Supreme,PEERLESS,supreme,peerless,test
294020,378387,City bank welcoming a new head of governance,City,TANGIER,city,tangier,validate
294076,378453,Gather refusal means hell,hell,INFERNO,hell,inferno,validate
294077,378455,Plan to redraft top drama tons rejected,Plan,ROAD MAP,plan,road_map,test
294083,378462,Aspect of sea recalled? That’s correct,correct,EDIT,correct,edit,validate
294087,378466,Smooth day leaving SA city to east,Smooth,URBANE,smooth,urbane,validate
294100,378482,Claim in Catholic feast,Claim,ASSUMPTION,claim,assumption,test
294125,378505,Quite an insect that seems to have breathed!,Quite,FAIRLY,quite,fairly,train
294143,378523,Capital I extracted from villain in past,past,AGO,past,ago,validate
294155,378533,Down-to-earth sons men upset? Funny about that,Down-to-earth,COMMONSENSICAL,down-to-earth,commonsensical,train
294163,378540,Communication from Tory short time before piece of legislation,Communication,CONTACT,communication,contact,test
294203,378587,Seize Government file,Seize,GRASP,seize,grasp,train
294223,378611,Stop crossing river line,line,CREASE,line,crease,train
294227,378616,"Support good game, making boast",game,BRAG,game,brag,test
294295,378686,Teeming rain let loose under storm centre?,Teeming,TORRENTIAL,teeming,torrential,train
294297,378688,"Stiff, almost awake, embracing Frankenstein’s helper",Stiff,RIGOROUS,stiff,rigorous,validate
294303,378694,Ask for clean house and empty garage,Ask for,CHARGE,ask_for,charge,train
294327,378720,Negligent hit-and-run,Negligent,SLAPDASH,negligent,slapdash,test
294359,378752,Correct sort of wordplay?,Correct,PUNISH,correct,punish,test
294360,378753,"Having arrived, first couple swapped top",top,ACME,top,acme,validate
294365,378759,Some homeless people deal with such when facing big kids,kids,ISSUE,kids,issue,train
294434,378836,Sound made by Virginia with pan’s separate cover?,Sound,VALID,sound,valid,test
294440,378842,"Throw aunts, nervous about ending in ‘Marnie’",Throw,UNSEAT,throw,unseat,train
294441,378843,"Sluggish, one inhabitant having caught cold",Sluggish,INACTIVE,sluggish,inactive,test
294453,378855,Stick notice at this point,Stick,ADHERE,stick,adhere,test
294461,378863,Call  round,Call,RING,call,ring,train
294490,378891,A harvest unfinished in field,field,AREA,field,area,test
294497,378900,"Two-faced drunk, dismissing women actually",actually,DE FACTO,actually,de_facto,test
294552,378962,"Oscar winner, say, shrugging off repetition in theme",theme,TOPIC,theme,topic,train
294569,378984,Attractive catch in witchcraft,Attractive,MAGNETIC,attractive,magnetic,test
294621,379034,"Surreal, say, painting’s put up round nail head",Surreal,STRANGE,surreal,strange,validate
294631,379044,Reach for cooker  catalogue,Reach,RANGE,reach,range,test
294656,379070,Impromptu commercial by party member,Impromptu,AD LIB,impromptu,ad_lib,test
294659,379073,Cover work that includes Ravel in reworked composition,Cover,OVERLAP,cover,overlap,test
294690,379105,"In favour of side dropping amateur, for the time being",for the time being,PRO TEM,for_the_time_being,pro_tem,test
294692,379107,Cool about wearing tartan,Cool,PLACID,cool,placid,test
294697,379115,Stylish young socialite attending very happily,Stylish,DEBONAIR,stylish,debonair,train
294816,379225,Clean up in the lottery,lottery,SWEEP,lottery,sweep,validate
294862,379270,Loose-jointed girl runner right away approaching style essentially like clockwork,like clockwork,UNERRINGLY,like_clockwork,unerringly,validate
294887,379295,Found television well-informed,Found,SET UP,found,set_up,validate
294900,379314,Shrewd to ignore right of course,Shrewd,CUTE,shrewd,cute,test
294930,379346,Declared result of carrying out decimal conversion,Declared,CLAIMED,declared,claimed,test
294961,379382,Strange France initially overturned monarchy,Strange,FOREIGN,strange,foreign,test
295020,379445,Asking what regular elements feature in vision,vision,SIGHT,vision,sight,test
295021,379446,"Sounding off among the aristos, taking a long time to get home",home,ORPHANAGE,home,orphanage,test
295037,379465,"Imprisoned in vehicle long time, unruly adolescent catches cold",Imprisoned,INCARCERATED,imprisoned,incarcerated,train
295042,379470,Woman in station hugging daughter,Woman,LADY,woman,lady,validate
295052,379482,"Got free, almost looking embarrassed",Got,ACQUIRED,got,acquired,test
295055,379485,Choose to miss bits at either end of the lecture,Choose,ELECT,choose,elect,train
295059,379490,Internet publication covering working in business,business,ECONOMIC,business,economic,test
295063,379495,The French embracing Britain with detachment that’s unenthusiastic,unenthusiastic,LUKEWARM,unenthusiastic,lukewarm,train
295117,379553,They can get hot  weather,weather,ELEMENTS,weather,elements,test
295123,379558,There’s no reason to be so  spontaneous,spontaneous,INTUITIVE,spontaneous,intuitive,validate
295183,379623,Go to court supporting one’s children,children,ISSUE,children,issue,test
295196,379636,Rationale of ‘About a Boy’,Rationale,REASON,rationale,reason,test
295197,379637,Peak time with virtually all following surgical procedure,Peak,TOPMOST,peak,topmost,test
295199,379639,"Ale, but not Bass — that is strange",strange,EERIE,strange,eerie,test
295218,379660,"Save son, and curl up tightly",Save,SCRIMP,save,scrimp,train
295266,379710,Acknowledged fuss: c-clue’s faulty,Acknowledged,SUCCESSFUL,acknowledged,successful,test
295269,379713,Just ten appear in play in cathedral city,Just,EXACTLY,just,exactly,train
295330,379787,"They must lose regulars, hurting profession",profession,TEACHING,profession,teaching,validate
295349,379809,A reduced ticket price for long distance,long distance,AFAR,long_distance,afar,train
295387,379848,Trainer struggling to find ground,ground,TERRAIN,ground,terrain,test
295412,379871,"Playwright from Dublin cut short, furious",furious,WILD,furious,wild,validate
295438,379904,Demonstration of strength of spirit,Demonstration,PROOF,demonstration,proof,validate
295458,379924,Uniform practice,practice,HABIT,practice,habit,train
295460,379926,Genuine regret following Tory leader,Genuine,TRUE,genuine,true,train
295461,379927,Not a fairy-tale maiden in kingdom,kingdom,REALM,kingdom,realm,train
295474,379941,Ethereal nymph is topless,Ethereal,AIRY,ethereal,airy,test
295482,379949,Think twice about criminal ringleader outside bank,Think twice,RECONSIDER,think_twice,reconsider,validate
295496,379964,Sound    check,Sound,STAUNCH,sound,staunch,test
295497,379964,Sound    check,check,STAUNCH,check,staunch,validate
295504,379975,"A duke in cast, underhand",underhand,SHADY,underhand,shady,train
295505,379976,Diplomatic in court dividing fault roughly,Diplomatic,TACTFUL,diplomatic,tactful,validate
295591,380062,"In pay cut, docking a hundred proves to be beneficial",beneficial,SALUTARY,beneficial,salutary,train
295609,380084,Arranged trip with side for game,game,SPIRITED,game,spirited,test
295641,380122,Syringe’s point is dispensable,dispensable,NEEDLESS,dispensable,needless,test
295653,380140,Incisive information used in bet,Incisive,PUNGENT,incisive,pungent,train
295656,380143,"Clear goal apart from, on review, being bitten by footballer",Clear,PENETRABLE,clear,penetrable,test
295669,380161,"Slightly upset, reserves given strip",Slightly,A TRIFLE,slightly,a_trifle,validate
295708,380196,Staunch good man the writer turns over,Staunch,STEM,staunch,stem,train
295711,380199,Practical is ‘in’ — be less fancy,Practical,SENSIBLE,practical,sensible,test
295727,380213,Shouts out  names,names,CALLS,names,calls,test
295739,380228,Touch head of freshwater fish,Touch,FEEL,touch,feel,test
295755,380244,Structure of class at independent applied to,Structure,FORMATION,structure,formation,test
295766,380257,… poor and good quality,quality,THING,quality,thing,test
295775,380265,Dutiful parent initially promises to meet financial obligations,Dutiful,PIOUS,dutiful,pious,validate
295807,380299,Assistance from match official about position of ball,Assistance,RELIEF,assistance,relief,validate
295821,380314,Get rid of beer a politician brought in,Get rid of,STAMP OUT,get_rid_of,stamp_out,train
295822,380315,Winning hit makes one cheerful,cheerful,UPBEAT,cheerful,upbeat,test
295826,380320,Deeply upset mother and father,Deeply,FROM THE HEART,deeply,from_the_heart,train
295867,380365,Inevitable without it becoming sought-after,sought-after,ENVIABLE,sought-after,enviable,train
295875,380375,Son on river involved in another display,display,EXPOSE,display,expose,test
295921,380426,How chess is played in general,in general,ACROSS THE BOARD,in_general,across_the_board,test
295955,380462,Pretty funny story after daughter’s become learner driver,Pretty,COMELY,pretty,comely,test
295988,380497,Upset Catholic is repeatedly creating emergency,emergency,CRISIS,emergency,crisis,train
296001,380510,Revolutionary with fate sealed beginning to shred garments,garments,CLOTHES,garments,clothes,train
296023,380533,Adaptable factory once head of industry gets stuck in,Adaptable,PLIANT,adaptable,pliant,test
296028,380538,Police department brings in lots — all about to become vigorous,vigorous,DYNAMIC,vigorous,dynamic,train
296053,380567,Call work flipping imaginative,imaginative,POETIC,imaginative,poetic,test
296062,380576,Demonstration rearranged for everyone there,there,IN SITU,there,in_situ,validate
296098,380617,Planted one’s plant all right,all right,SATISFACTORY,all_right,satisfactory,test
296114,380635,"Without love, we ask person to be sad",sad,WOEBEGONE,sad,woebegone,validate
296118,380639,Place in faculty announced,Place,SITE,place,site,test
296130,380659,Occasional point in competition at the outset,Occasional,PERIODIC,occasional,periodic,validate
296175,380711,Praise next old-fashioned sandwiches,Praise,EXTOL,praise,extol,test
296220,380762,"Gloomy figure after part of weekend with university rector, in short",Gloomy,SATURNINE,gloomy,saturnine,test
296245,380791,Count on cut in pay meaning ruin,ruin,WRECKAGE,ruin,wreckage,validate
296249,380797,Woman’s letter is inconsiderate,inconsiderate,DISMISSIVE,inconsiderate,dismissive,test
296276,380828,A bishop caught in the sack is excluded,excluded,BARRED,excluded,barred,validate
296300,380853,Impenetrable studies before end of course,Impenetrable,DENSE,impenetrable,dense,train
